"Listing Number","Parcel ID","Short Address","Sold Price","SqFt - Living","Days On Market","SqFt - Total","List Price","Listing Date","Under Contract Date","Sold Date","Cancel Date","Expiration Date","Withdrawn Date","Temp Off Market Date","Subdivision","Under Contract Type","Statistical Listing Entry","Status","Status Change Date","Original List Price","Go Active Date","Expected Closing Date","Fallthrough Date"
"RX-10689084","73414426080000390","11710 Knightsbridge Place","750000.00","3399.00","2","4480.00","699000.00","2021-02-01","2021-02-08","2021-04-05","","","","","ISLES AT WELLINGTON 7","","N","C","2021-04-07","699000.00","2021-02-05","",""
"RX-10692007","73414414050000040","2068 Wightman Drive","595000.00","2244.00","10","3067.00","625000.00","2021-02-12","2021-02-22","2021-04-07","","","","","GOLF AND TENNIS VILLAGE PH 3","","N","C","2021-04-07","625000.00","","",""
"RX-10664048","73414414370000230","2981 Bent Cypress Road","1595000.00","4485.00","92","5436.00","1595000.00","2020-10-16","2021-01-16","2021-04-07","","","","","BENT CYPRESS","","N","C","2021-04-07","1595000.00","","",""
"FX-10272689","73414406030000480","15772 Cypress Park Drive","537000.00","2665.00","6","3707.00","549000.00","2021-02-24","2021-03-02","2021-04-07","","","","","Binks Forest","","","C","2021-04-07","549000.00","","2021-03-30",""
"RX-10699153","73424417020009690","2748 Shaughnessy Drive","530000.00","3321.00","11","3964.00","548000.00","2021-03-12","2021-05-08","2021-05-21","","","","","OLYMPIA","","N","C","2021-05-21","548000.00","","2021-05-21",""
"RX-10695785","73414423070000120","3554 Old Lighthouse Circle","495000.00","2309.00","3","2979.00","495000.00","2021-02-27","2021-03-08","2021-05-20","","","","","ORANGE POINT TR C","","N","C","2021-05-22","495000.00","2021-03-05","",""
"RX-10691190","73414426050001450","11503 Paradise Cove Lane","800000.00","3800.00","44","4913.00","829900.00","2021-02-09","2021-03-25","2021-05-17","","","","","ISLES AT WELLINGTON 4","","N","C","2021-05-22","839900.00","","",""
"RX-10682287","73414408010250030","14767 Halter Road 14767","950000.00","3092.00","56","4059.00","999999.00","2021-01-06","2021-04-12","2021-05-17","","","","","PADDOCK PARK 2 OF WELLING","","N","C","2021-05-23","999999.00","","2021-05-14",""
"RX-10693232","73414422010000730","12425 Equine Lane","1010000.00","3493.00","69","4564.00","1050000.00","2021-02-17","2021-05-05","2021-05-24","","","","","EQUESTRIAN CLUB","","N","C","2021-05-24","999000.00","","2021-05-24",""
"RX-10696533","73424407030007080","9638 Shepard Place","590000.00","3535.00","19","4413.00","590000.00","2021-03-02","2021-03-21","2021-05-24","","","","","OLYMPIA 1","","N","C","2021-05-24","590000.00","","",""
"RX-10706464","73414424050003160","10650 Versailles Boulevard","820000.00","3732.00","2","4851.00","798000.00","2021-04-08","2021-04-10","2021-05-21","","","","","Versailles","","N","C","2021-05-24","798000.00","","2021-05-20",""
"RX-10704224","73414426020000300","11134 Cobblefield Road","655000.00","2993.00","13","3952.00","649000.00","2021-03-31","2021-04-19","2021-05-24","","","","","ORANGE GROVE EST","","N","C","2021-05-24","659900.00","2021-04-01","2021-05-28",""
"RX-10693849","73414414350000020","2771 Long Meadow Drive","3450000.00","8394.00","16","11288.00","3615000.00","2021-02-18","2021-03-06","2021-05-06","","","","","BROOKSIDE 4","","N","C","2021-05-25","3615000.00","","",""
"RX-10711482","73424417050003940","8179 Nevis Place","610000.00","2001.00","5","2687.00","569000.00","2021-04-27","2021-05-03","2021-05-25","","","","","VILLAGEWALK OF WELLINGTON","","N","C","2021-05-25","569000.00","2021-04-28","2021-05-28",""
"RX-10677845","73414409020750110","13821 Folkestone Circle","445000.00","2478.00","53","2934.00","445000.00","2020-12-11","2021-03-11","2021-05-11","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2021-05-25","450000.00","","",""
"RX-10706168","73414424050000830","3448 Collonade Drive","725000.00","3839.00","4","4568.00","649500.00","2021-04-08","2021-04-12","2021-05-26","","","","","VERSAILLES","","N","C","2021-05-26","649500.00","","2021-05-26",""
"RX-10699495","73424417020017750","2620 Cooper Way","535000.00","2976.00","4","3794.00","550000.00","2021-03-13","2021-03-19","2021-05-25","","","","","OLYMPIA | Cooper Village","","N","C","2021-05-26","550000.00","2021-03-14","",""
"RX-10687760","73414415150000120","12560 Sunnydale Drive","965000.00","3030.00","71","3995.00","999900.00","2021-01-27","2021-04-08","2021-05-25","","","","","HUNTERS CHASE OF PALM BEACH POLO & COUNTRY CLUB SEC 2 LT 12","","N","C","2021-05-26","999900.00","","2021-05-28",""
"RX-10702835","73414422010000950","12321 Equine Lane","990000.00","4879.00","24","6122.00","999000.00","2021-03-26","2021-04-24","2021-05-21","","","","","EQUESTRIAN CLUB","","N","C","2021-05-26","999000.00","","2021-05-18",""
"RX-10708528","73414422010000720","12429 Equine Lane","1125000.00","3740.00","0","4833.00","1175000.00","2021-04-12","2021-04-12","2021-05-25","","","","","EQUESTRIAN CLUB","","N","C","2021-05-26","1175000.00","","2021-06-04",""
"RX-10706780","73414404010010290","831 Citrus Place","425000.00","1496.00","3","2042.00","422000.00","2021-04-09","2021-04-12","2021-04-30","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-05-26","422000.00","","2021-04-30",""
"RX-10695396","73414401040080400","1210 Canyon Way","550000.00","2693.00","44","3389.00","579000.00","2021-02-26","2021-04-21","2021-05-20","","","","","BLACK DIAMOND PH 2","","N","C","2021-05-26","599000.00","","2021-05-20",""
"RX-10697235","73414334010020080","12623 Quercus Lane","689000.00","2917.00","27","3417.00","689000.00","2021-03-04","2021-04-14","2021-05-26","","","","","PINEWOOD EAST OF WELLINGTON","","N","C","2021-05-26","689000.00","","2021-05-28",""
"RX-10712977","73424407030004510","9869 Woodworth Court","461900.00","2573.00","4","3021.00","445000.00","2021-05-03","2021-05-07","2021-05-25","","","","","Olympia","","N","C","2021-05-27","445000.00","","2021-05-25",""
"FX-10251370","73424417020011960","3055 Hartridge Terrace","635000.00","3941.00","164","","669880.00","2020-10-27","2021-04-09","2021-05-07","","","","","Olympia 02","","","C","2021-05-27","669880.00","","2021-05-14",""
"RX-10706711","73414424050001070","3475 Collonade Drive","865000.00","3846.00","6","4575.00","795000.00","2021-04-09","2021-04-17","2021-05-27","","","","","VERSAILLES","","N","C","2021-05-27","795000.00","2021-04-11","2021-06-03",""
"RX-10710883","73414411050080450","1877 Shower Tree Way","520000.00","2443.00","16","2986.00","500000.00","2021-04-25","2021-05-11","2021-05-27","","","","","EASTWOOD OF WELLINGTON 3","","N","C","2021-05-27","500000.00","","2021-06-09",""
"RX-10416879","73414421010020020","13664 Quarter Horse Trail","13500000.00","5168.00","1119","7383.00","14945000.00","2018-03-23","2021-04-15","2021-05-17","","","","","MALLET HILL OF WELLINGTON COUNTRYPLACE","","N","C","2021-05-27","14995000.00","","2021-05-25",""
"RX-10688967","73414414470000180","12140 Sunnydale Drive","2300000.00","3373.00","105","4401.00","2450000.00","2021-02-01","2021-05-17","2021-05-21","","","","","HUNTERS CHASE OF PALM BEACH POLO & COUNT","","N","C","2021-05-27","2550000.00","","2021-05-21",""
"RX-10689982","73414414240000060","2353 Golf Brook Drive","2650000.00","4983.00","48","6030.00","2750000.00","2021-02-04","2021-03-24","2021-05-21","","","","","BROOKSIDE 2","","N","C","2021-05-27","2750000.00","","",""
"RX-10704760","73424418010005200","9850 Shepard Place","498800.00","2372.00","3","3744.00","498800.00","2021-04-02","2021-04-05","2021-05-25","","","","","OLYMPIA","","N","C","2021-05-27","498800.00","","2021-04-05",""
"RX-10488932","73414420090000210","3490 Grand Prix Farms Drive","6407002.00","2752.00","872","11025.00","6950000.00","2018-12-17","2021-05-07","2021-05-28","","","","","GRAND PRIX VILLAGE","","N","C","2021-05-28","7950000.00","","2021-05-28",""
"RX-10719794","73414419010010010","15050 Golden Point Lane","31750000.00","9000.00","3","38236.00","32000000.00","2021-05-25","2021-05-28","2021-05-28","","","","","PALM BEACH POINT","","N","C","2021-05-28","32000000.00","","2021-05-28",""
"RX-10707360","73424408050000260","8416 Belize Place","575000.00","2490.00","0","3366.00","625000.00","2021-04-12","2021-04-12","2021-05-28","","","","","VILLAGEWALK OF WELLINGTON 1","","N","C","2021-05-28","625.00","2021-04-15","2021-06-30",""
"RX-10645925","73414418010060060","15390 Earhart Place","1050000.00","3248.00","227","4841.00","1175000.00","2020-08-12","2021-03-29","2021-05-25","","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","C","2021-05-28","1175000.00","2020-08-14","",""
"RX-10698359","73414416110000330","2480 Little Rock Court","510000.00","2782.00","7","3370.00","519000.00","2021-03-09","2021-04-28","2021-05-28","","","","","STONEGATE OF WELLINGTON","","N","C","2021-05-28","499900.00","","2021-05-28",""
"RX-10509311","73414408010450010","14446 Draft Horse Lane","1452000.00","5019.00","590","6448.00","1500000.00","2019-02-25","2021-05-26","2021-05-28","","","","","PADDOCK PARK 2 OF WELLINGTON","","N","C","2021-05-29","1375000.00","","2021-05-28",""
"RX-10706835","73414407020060130","15870 Edgefield Road","805000.00","3000.00","25","4107.00","799000.00","2021-04-08","2021-05-03","2021-05-28","","","","","MEADOW WOOD OF THE LANDINGS AT WELLINGTO","","N","C","2021-05-29","799000.00","","2021-07-31",""
"RX-10709008","73414403170090230","13119 Pekoe Terrace","257500.00","1290.00","8","1866.00","245000.00","2021-04-14","2021-04-22","2021-05-21","","","","","EMERALD FOREST OF WELLINGTON","","N","C","2021-05-29","245000.00","","2021-05-07",""
"RX-10703127","73414406030001240","582 Cypress Green Circle","590000.00","2665.00","4","3743.00","599000.00","2021-03-25","2021-03-29","2021-05-28","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","C","2021-05-29","599000.00","","",""
"RX-10707535","73414404010130100","14418 Blackberry Drive","550000.00","2713.00","6","3689.00","535000.00","2021-04-13","2021-04-22","2021-05-28","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-05-29","535000.00","2021-04-16","2021-05-28",""
"RX-10708384","73414404010680600","1754 Rye Terrace","555000.00","2161.00","8","3276.00","549000.00","2021-04-14","2021-04-25","2021-05-28","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-05-29","549000.00","2021-04-16","2021-05-28",""
"RX-10460354","73414419010050250 & 73414419010050260","15194 Sunnyland Lane","5600000.00","3401.00","932","5560.00","5999000.00","2018-08-31","2021-04-20","2021-05-28","","","","","PALM BEACH POINT","","N","C","2021-05-29","8495000.00","","2021-05-28",""
"RX-10704904","73414409010040300","13628 Northumberland Circle","530000.00","2344.00","4","3045.00","525000.00","2021-04-02","2021-04-06","2021-05-28","","","","","GREENVIEW SHORES 1 OF WELLINGTON","","N","C","2021-05-31","525000.00","","2021-05-06",""
"RX-10703320","73414406030000050","798 Cedar Cove Road","630000.00","2815.00","9","3904.00","650000.00","2021-03-28","2021-04-10","2021-05-28","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","C","2021-05-31","678500.00","","2021-06-28",""
"RX-10707699","73424417020013010","2652 Danforth Terrace","630000.00","3467.00","7","4723.00","599000.00","2021-04-13","2021-04-20","2021-05-21","","","","","OLYMPIA","","N","C","2021-05-31","599000.00","","2021-05-31",""
"RX-10695054","73414417010750060","2168 Appaloosa Trail","1750000.00","2878.00","45","5389.00","1875000.00","2021-02-25","2021-04-11","2021-05-24","","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","C","2021-05-31","1899000.00","","2021-04-11",""
"RX-10702576","73424417020010480","9508 Phipps Lane","800000.00","3813.00","20","4829.00","829900.00","2021-03-24","2021-04-13","2021-05-28","","","","","OLYMPIA 2","","N","C","2021-06-01","829900.00","","2021-05-28",""
"RX-10703997","73414424050002110","10444 Trianon Place","810000.00","3732.00","19","4836.00","858000.00","2021-03-31","2021-04-19","2021-06-01","","","","","VERSAILLES","","N","C","2021-06-01","858000.00","","2021-06-03",""
"RX-10702743","73414407060000880","1900 Corsica Drive","500000.00","2784.00","11","3803.00","510000.00","2021-03-25","2021-04-05","2021-05-28","","","","","LAKEFIELD WEST","","N","C","2021-06-01","510000.00","","2021-05-31",""
"RX-10698228","73424407030004720","9670 Wolcott Place","425000.00","2104.00","11","2808.00","419000.00","2021-03-08","2021-04-13","2021-05-20","","","","","OLYMPIA 1","","N","C","2021-06-01","409900.00","","2021-05-20",""
"RX-10703714","73424407050022140","9869 Via Grande W","379000.00","1851.00","2","2611.00","359000.00","2021-03-30","2021-04-01","2021-06-01","","","","","BUENA VIDA","","N","C","2021-06-01","359000.00","","2021-05-31",""
"RX-10695458","73414421040000360","13200 Southfields Road N","1600000.00","3559.00","45","6064.00","1650000.00","2021-02-26","2021-04-15","2021-06-01","","","","","SOUTHFIELDS","","N","C","2021-06-01","1750000.00","2021-03-01","2021-05-31",""
"RX-10706427","73414418030000240","2608 Country Golf Drive","400000.00","1790.00","10","2486.00","420000.00","2021-04-08","2021-04-18","2021-06-01","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 2B","","N","C","2021-06-02","420000.00","","2021-05-31",""
"RX-10706196","73414403190000370","836 Lake Wellington Drive","457000.00","1939.00","4","2539.00","450000.00","2021-04-07","2021-04-11","2021-05-27","","","","","MONTEREY ON THE LAKE","","N","C","2021-06-02","450000.00","","2021-05-20",""
"RX-10661847","73414423070001200","3769 Old Lighthouse Circle","601000.00","2971.00","75","3617.00","579900.00","2020-10-07","2021-03-01","2021-06-01","","","","","Harbor Cove","","N","C","2021-06-02","599000.00","2020-10-09","",""
"RX-10710042","73424417060018960","9190 Dupont Place","435000.00","1938.00","6","2544.00","400000.00","2021-04-21","2021-05-01","2021-06-02","","","","","OLYMPIA 2","","N","C","2021-06-02","400000.00","2021-04-25","2021-05-26",""
"RX-10712104","73414426010000950","4105 Bluff Harbor Way","485000.00","1904.00","4","2565.00","449900.00","2021-04-29","2021-05-03","2021-06-01","","","","","ISLES AT WELLINGTON 1","","N","C","2021-06-02","449900.00","","2021-06-02",""
"RX-10711433","73414423070000870","3621 Old Lighthouse Circle","455000.00","2389.00","3","3136.00","497500.00","2021-04-27","2021-04-30","2021-06-01","","","","","GRAND ISLES","","N","C","2021-06-02","497500.00","","2021-05-31",""
"RX-10721109","73414404080010350","13675 Ishnala Circle","468000.00","2494.00","0","3395.00","468000.00","2021-02-17","2021-02-17","2021-05-11","","","","","PINEWOOD MANOR OF WELLINGTON","","N","C","2021-06-03","468000.00","","2021-05-11",""
"RX-10710904","73414404010280210","13704 Barberry Drive","445000.00","2162.00","1","2991.00","449000.00","2021-04-25","2021-04-26","2021-05-28","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-06-03","449000.00","","2021-05-28",""
"RX-10705408","73424407030001290","9090 Alexandra Circle","600000.00","2661.00","0","3247.00","579900.00","2021-04-05","2021-04-14","2021-05-14","","","","","OLYMPIA 1","","N","C","2021-06-03","579900.00","2021-04-14","2021-05-25",""
"RX-10703739","73414404010240220","610 Dracena Drive","510000.00","2012.00","4","2784.00","475000.00","2021-03-26","2021-04-05","2021-06-03","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-06-03","475000.00","2021-04-01","2021-06-03",""
"RX-10706160","73414401020020040","10513 Galleria Street","434900.00","2317.00","17","2966.00","450000.00","2021-04-08","2021-04-25","2021-06-01","","","","","Black Diamond","","N","C","2021-06-03","434900.00","","2021-05-25",""
"AX-11009500","73424407050023310","9409 Via Elegante","418000.00","2364.00","33","3036.00","410000.00","2021-03-29","2021-05-01","2021-05-28","","","","","BUENA VIDA","","","C","2021-06-03","425000.00","","2021-06-04",""
"RX-10605664","73414421030000060","3245 Santa Barbara Drive","2050000.00","4540.00","418","6304.00","2050000.00","2020-03-02","2021-04-24","2021-06-04","","","","","SOUTHFIELDS WELLINGTON COUNTRY","","N","C","2021-06-04","2050000.00","","2021-05-28",""
"RX-10713459","73414409040000360","1575 Windship Circle","420000.00","2082.00","0","2912.00","419000.00","2021-05-04","2021-05-14","2021-05-27","","","","","MEADOWLAND COVE 1 OF WELLINGTON","","N","C","2021-06-04","419000.00","2021-05-14","2021-05-21",""
"FX-10276576","73414404010380100","13559 Exotica Lane","455000.00","1973.00","43","","455000.00","2021-03-21","2021-05-03","2021-06-01","","","","","Sugar Pond Manor Wellingt","","","C","2021-06-04","455000.00","","2021-06-01",""
"RX-10708814","73414404010090130","896 Lemongrass Lane","430000.00","1992.00","4","2742.00","410000.00","2021-04-16","2021-04-20","2021-06-03","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-06-04","410000.00","","2021-06-03",""
"RX-10710639","73414332030160080","14979 Horseshoe Trace","810000.00","2863.00","4","3947.00","799995.00","2021-04-23","2021-04-27","2021-06-02","","","","","PADDOCK PARK 1 OF WELLINGTON","","N","C","2021-06-04","799995.00","","2021-07-02",""
"RX-10697561","73414331050000090","15554 Whispering Willow Drive","550000.00","2930.00","13","3807.00","574500.00","2021-03-03","2021-04-21","2021-06-04","","","","","PINE TRACE AT BINKS FOREST","","N","C","2021-06-05","549900.00","2021-03-17","2021-06-02",""
"RX-10692813","73414411020070230","11540 Anhinga Drive","475000.00","1896.00","29","2397.00","499000.00","2021-02-13","2021-05-03","2021-06-04","","","","","EASTWOOD OF WELLINGTON","","N","C","2021-06-06","499000.00","","2021-06-01",""
"RX-10622906","73414415040000220","2466 Muir Circle","690000.00","1929.00","155","2633.00","710000.00","2020-05-15","2021-01-23","2021-05-05","","","","","MUIRFIELD 4","","N","C","2021-06-07","730000.00","","",""
"RX-10706128","73424417060019660","9032 Dupont Place","475000.00","2888.00","3","3368.00","475000.00","2021-04-07","2021-04-12","2021-06-03","","","","","OLYMPIA 2","","N","C","2021-06-07","475000.00","2021-04-09","2021-06-04",""
"RX-10672690","73414410010210090","1342 Essex Drive","430000.00","1791.00","52","2760.00","449900.00","2020-11-19","2021-01-10","2021-02-02","","","","","SOUTH SHORE 1 OF WELLINGTON","","N","C","2021-06-08","469000.00","","",""
"RX-10712094","73414426050001770","11660 S Sea Court","970000.00","4616.00","2","6055.00","974900.00","2021-04-29","2021-05-01","2021-06-01","","","","","ISLES AT WELLINGTON 4","","N","C","2021-06-08","974900.00","","2021-05-31",""
"RX-10709096","73424407050011350","8827 W Via Prestigio","469000.00","2364.00","5","3036.00","459000.00","2021-04-18","2021-05-22","2021-06-08","","","","","BUENA VIDA","","N","C","2021-06-08","459000.00","","2021-06-08",""
"FX-10278253","73414423090001430","3777 Moon Bay Circle","570000.00","2927.00","35","","569950.00","2021-04-02","2021-05-07","2021-06-07","","","","","Orange Point","","","C","2021-06-08","569950.00","","2021-06-11",""
"RX-10709633","73414422010000220","12509 Equine Lane","1155000.00","3740.00","10","4833.00","1150000.00","2021-04-20","2021-05-10","2021-06-08","","","","","EQUESTRIAN CLUB","","N","C","2021-06-08","1150000.00","2021-04-30","2021-06-15",""
"RX-10712581","73414411010350020","1451 Wyndcliff Drive","385000.00","1508.00","5","1888.00","380000.00","2021-05-01","2021-05-06","2021-06-07","","","","","SOUTH SHORE 2 OF WELLINGTON","","N","C","2021-06-08","380000.00","","2021-06-07",""
"RX-10717219","73414403140000810","495 Sweet Wood Way","305000.00","1148.00","0","1590.00","305000.00","2021-05-18","2021-05-18","2021-06-08","","","","","TREE TOPS OF WELLINGTON","","N","C","2021-06-08","305000.00","","2021-06-10",""
"AX-11005452","73414408010410070","14984 Roan Court","1275000.00","3683.00","24","5247.00","1325000.00","2021-02-27","2021-03-23","2021-04-29","","","","","PADDOCK PARK 2 OF WELLING","","","C","2021-06-08","1395000.00","","2021-05-15",""
"RX-10715492","73414411030020280","1247 Pinetta Circle","525000.00","2041.00","9","2937.00","525000.00","2021-05-12","2021-05-21","2021-06-08","","","","","EASTWOOD OF WELLINGTON","","N","C","2021-06-09","525000.00","","2021-06-30",""
"RX-10648387","00424408020020070","8813 Wendy Lane S","1300000.00","4442.00","236","5028.00","1390000.00","2020-08-20","2021-04-19","2021-06-08","","","","","Banyan Lakes","","N","C","2021-06-09","1895000.00","","2021-05-28",""
"RX-10705152","73414421040000560","3755 Fieldview Way","1264600.00","2427.00","4","3132.00","1495000.00","2021-04-04","2021-04-08","2021-06-09","","","","","SOUTHFIELDS","","N","C","2021-06-09","1495000.00","","2021-06-02",""
"RX-10708533","73414409010010160","13750 Callington Drive","587500.00","2174.00","10","2979.00","649000.00","2021-04-16","2021-04-26","2021-06-04","","","","","GREENVIEW SHORES 1 OF WELLINGTON","","N","C","2021-06-09","649000.00","","2021-06-04",""
"RX-10710012","73414404060030060","584 Santa Clara Trail","627000.00","2392.00","4","3387.00","625000.00","2021-04-20","2021-04-27","2021-06-08","","","","","PINEWOOD GROVE OF WELLINGTON","","N","C","2021-06-09","625000.00","2021-04-23","2021-06-08",""
"RX-10701174","73414411020070050","11663 Anhinga Drive","440000.00","1896.00","17","2629.00","449000.00","2021-03-19","2021-05-02","2021-06-09","","","","","EASTWOOD OF WELLINGTON","","N","C","2021-06-10","449000.00","2021-03-25","2021-06-11",""
"RX-10708811","73414411010320080","11711 Laurel Valley Circle","390000.00","1633.00","8","2450.00","399900.00","2021-04-16","2021-05-04","2021-06-09","","","","","SOUTH SHORE 2 OF WELLINGTON","","N","C","2021-06-10","399900.00","2021-04-26","2021-06-28",""
"RX-10712340","73424417020015840","2562 Treanor Terrace","1225000.00","4830.00","5","5656.00","1150000.00","2021-04-29","2021-05-04","2021-06-10","","","","","OLYMPIA 2","","N","C","2021-06-10","1150000.00","","2021-06-04",""
"RX-10691401","73404413000001080","16493 Rustic Road","995000.00","2424.00","44","2856.00","995000.00","2021-02-08","2021-04-01","2021-05-28","","","","","Rustic Ranches of Wellington","","N","C","2021-06-10","995000.00","","2021-04-30",""
"RX-10709706","73414424060010230","3418 Vanderbilt Drive","639000.00","3871.00","7","5331.00","639000.00","2021-04-20","2021-04-27","2021-06-08","","","","","OAKMONT ESTATES","","N","C","2021-06-10","639000.00","","2021-06-08",""
"RX-10723102","73414415100000010","2855 Hurlingham Drive","9000000.00","18061.00","1","22642.00","9999000.00","2021-06-07","2021-06-08","2021-06-09","","","","","BRIDLE PATH OF P B POLO & COUNTRY CLUB","","N","C","2021-06-10","9999000.00","","2021-06-09",""
"FX-10275459","73414401020030120","10522 Galleria Street","505000.00","3065.00","17","4211.00","519000.00","2021-03-14","2021-03-31","2021-06-10","","","","","Black Diamond Ph 01","","","C","2021-06-10","519000.00","","2021-05-31",""
"RX-10701210","73414404010180020","14256 Horseshoe Trace","420000.00","2329.00","11","3227.00","430000.00","2021-03-19","2021-04-21","2021-06-09","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-06-11","430000.00","2021-03-30","2021-05-15",""
"RX-10713707","73424407050010200","8673 Via Grande E E","430000.00","2364.00","11","3036.00","440000.00","2021-05-01","2021-05-12","2021-06-10","","","","","Buena Vida","","N","C","2021-06-11","440000.00","","2021-06-10",""
"RX-10713380","73414411050080070","1799 Shower Tree Way","391500.00","1585.00","6","2291.00","375000.00","2021-05-04","2021-05-13","2021-06-08","","","","","EASTWOOD OF WELLINGTON 3","","N","C","2021-06-11","375000.00","2021-05-07","2021-06-14",""
"RX-10706170","73404413000007480","16552 Norris Road","827500.00","4429.00","47","5313.00","825000.00","2021-04-08","2021-05-25","2021-06-11","","","","","RUSTIC RANCHES","","N","C","2021-06-11","825000.00","","2021-06-14",""
"RX-10711243","73414409010140060","1131 Barnstaple Circle","475000.00","1860.00","5","2837.00","450000.00","2021-04-26","2021-05-01","2021-06-11","","","","","GREENVIEW SHORES 1 OF WELLINGTON","","N","C","2021-06-11","450000.00","","2021-06-11",""
"RX-10705313","73414333010060060","13840 Greentree Trail","826000.00","3064.00","4","4313.00","800000.00","2021-04-05","2021-04-13","2021-06-09","","","","","PINEWOOD OF WELLINGTON","","N","C","2021-06-12","800000.00","2021-04-09","2021-06-09",""
"RX-10706534","73414423090000770","11117 Alameda Bay Court","660000.00","2526.00","6","3198.00","649999.00","2021-04-09","2021-04-17","2021-06-11","","","","","ORANGE POINT TR B","","N","C","2021-06-12","649999.00","2021-04-11","2021-06-14",""
"RX-10701858","73414404010710300","1615 Hollyhock Road","520000.00","2047.00","4","2865.00","549000.00","2021-03-22","2021-03-26","2021-06-11","","","","","SUGAR POND MANOR","","N","C","2021-06-13","549000.00","","2021-05-11",""
"RX-10715989","73414411090000520","11934 Donlin Drive","410000.00","2260.00","2","2838.00","399500.00","2021-05-14","2021-05-16","2021-06-02","","","","","PARK PLACE OF WELLINGTON","","N","C","2021-06-13","399500.00","","2021-06-02",""
"RX-10711073","73414403170020170","1276 Snowbell Place","530000.00","2226.00","2","2937.00","530000.00","2021-04-26","2021-05-06","2021-06-11","","","","","Emerald Forest at Wellington","","N","C","2021-06-14","530000.00","2021-05-04","2021-06-07",""
"RX-10704002","73414401020010230","1202 Creek Side Drive","682500.00","4066.00","9","4900.00","689000.00","2021-03-31","2021-04-17","2021-06-14","","","","","BLACK DIAMOND PH 1","","N","C","2021-06-14","689000.00","2021-04-02","2021-06-14",""
"RX-10714617","73414407020110100","1080 Huntley Way","889000.00","4105.00","9","5076.00","889000.00","2021-05-08","2021-05-17","2021-06-14","","","","","MEADOW WOOD OF THE LANDINGS AT WELLINGTO","","N","C","2021-06-14","889000.00","","2021-06-14",""
"RX-10717244","73414426030001160","11380 Nautica Court","748000.00","3293.00","1","4446.00","734000.00","2021-05-18","2021-05-21","2021-06-14","","","","","ISLES AT WELLINGTON 2","","N","C","2021-06-14","734000.00","2021-05-20","2021-06-14",""
"RX-10715496","73414404010230260","13739 Exotica Lane","435000.00","1641.00","3","2301.00","409900.00","2021-05-12","2021-05-15","2021-06-15","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-06-15","409900.00","","2021-06-25",""
"RX-10701889","73414411020020020","1313 Anhinga Drive","335000.00","1594.00","13","2338.00","339900.00","2021-03-22","2021-04-19","2021-06-08","","","","","EASTWOOD OF WELLINGTON","","N","C","2021-06-15","324900.00","","2021-06-04",""
"RX-10706979","73424417020017500","2585 Cooper Way","612500.00","2745.00","3","3665.00","600000.00","2021-04-10","2021-04-23","2021-06-15","","","","","OLYMPIA 2","","N","C","2021-06-16","600000.00","2021-04-20","2021-06-15",""
"RX-10723934","73414419010050090","15390 Ocean Breeze Lane","2591700.00","4946.00","0","7191.00","2600000.00","2021-06-14","2021-06-14","2021-06-16","","","","","PALM BEACH POINT","","N","C","2021-06-16","2600000.00","","2021-06-15",""
"RX-10715343","73414407040000630","1497 S Club Drive","442000.00","2039.00","6","2572.00","399000.00","2021-05-07","2021-05-13","2021-06-15","","","","","LAKEFIELD OF THE LANDINGS","","N","C","2021-06-16","399000.00","2021-05-12","2021-06-11",""
"RX-10715905","73424417020016650","9511 Mcaneeny Court","740000.00","2745.00","4","3665.00","737000.00","2021-05-13","2021-05-18","2021-06-16","","","","","OLYMPIA","","N","C","2021-06-16","737000.00","2021-05-14","2021-06-16",""
"RX-10699486","73414426050001900","11691 S Sea Court","995000.00","4957.00","49","6031.00","995000.00","2021-03-13","2021-05-01","2021-06-09","","","","","ISLES AT WELLINGTON","","N","C","2021-06-16","999999.00","","2021-05-31",""
"RX-10714859","73414411050070020","1622 Old Cypress Trail","400000.00","1441.00","7","2179.00","425000.00","2021-05-10","2021-05-25","2021-06-16","","","","","EASTWOOD OF WELLINGTON 3","","N","C","2021-06-16","399999.00","2021-05-13","2021-07-12",""
"RX-10714545","73414409020220020","1655 Farmington Circle","520100.00","2072.00","4","2921.00","519900.00","2021-05-08","2021-05-12","2021-06-15","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2021-06-16","519900.00","","2021-06-15",""
